Sales: 1638.0, Date: 2018-02-06, Region: north
Sales: 2425.0, Date: 2021-09-18, Region: east
Sales: 2290.0, Date: 2021-09-18, Region: west
Sales: 2460.0, Date: 2021-09-19, Region: north
Sales: 2185.0, Date: 2021-09-19, Region: south
Sales: 2390.0, Date: 2021-09-19, Region: east
Sales: 2175.0, Date: 2021-09-19, Region: west
Sales: 2480.0, Date: 2021-09-20, Region: north
Sales: 2385.0, Date: 2021-09-20, Region: south
Sales: 2150.0, Date: 2021-09-20, Region: east
Sales: 2225.0, Date: 2021-09-20, Region: west
Sales: 2395.0, Date: 2021-09-21, Region: north
Sales: 2395.0, Date: 2021-09-21, Region: south
Sales: 2445.0, Date: 2021-09-21, Region: east
Sales: 2295.0, Date: 2021-09-21, Region: west
Sales: 2285.0, Date: 2021-09-22, Region: north
Sales: 2095.0, Date: 2021-09-22, Region: south
Sales: 2310.0, Date: 2021-09-22, Region: east
Sales: 2120.0, Date: 2021-09-22, Region: west
Sales: 2075.0, Date: 2021-09-23, Region: north
Sales: 2390.0, Date: 2021-09-23, Region: south
Sales: 2485.0, Date: 2021-09-23, Region: east
Sales: 2475.0, Date: 2021-09-23, Region: west
Sales: 2225.0, Date: 2021-09-24, Region: north
Sales: 2325.0, Date: 2021-09-24, Region: south
Sales: 2195.0, Date: 2021-09-24, Region: east
Sales: 2410.0, Date: 2021-09-24, Region: west
Sales: 2285.0, Date: 2021-09-25, Region: north
Sales: 2000.0, Date: 2021-09-25, Region: south
Sales: 2345.0, Date: 2021-09-25, Region: east
Sales: 2400.0, Date: 2021-09-25, Region: west
Sales: 2260.0, Date: 2021-09-26, Region: north
Sales: 2300.0, Date: 2021-09-26, Region: south
Sales: 2150.0, Date: 2021-09-26, Region: east
Sales: 2200.0, Date: 2021-09-26, Region: west
Sales: 2140.0, Date: 2021-09-27, Region: north
Sales: 2365.0, Date: 2021-09-27, Region: south
Sales: 2090.0, Date: 2021-09-27, Region: east
Sales: 2115.0, Date: 2021-09-27, Region: west
Sales: 2070.0, Date: 2021-09-28, Region: north
Sales: 2085.0, Date: 2021-09-28, Region: south
Sales: 2435.0, Date: 2021-09-28, Region: east
Sales: 2115.0, Date: 2021-09-28, Region: west
Sales: 2340.0, Date: 2021-09-29, Region: north
Sales: 2225.0, Date: 2021-09-29, Region: south
Sales: 2140.0, Date: 2021-09-29, Region: east
Sales: 2240.0, Date: 2021-09-29, Region: west
Sales: 2000.0, Date: 2021-09-30, Region: north
Sales: 2175.0, Date: 2021-09-30, Region: south
Sales: 2020.0, Date: 2021-09-30, Region: east
Sales: 2425.0, Date: 2021-09-30, Region: west
Sales: 2350.0, Date: 2021-10-01, Region: north
Sales: 2215.0, Date: 2021-10-01, Region: south
Sales: 2345.0, Date: 2021-10-01, Region: east
Sales: 2360.0, Date: 2021-10-01, Region: west
Sales: 2370.0, Date: 2021-10-02, Region: north
Sales: 2180.0, Date: 2021-10-02, Region: south
Sales: 2000.0, Date: 2021-10-02, Region: east
Sales: 2235.0, Date: 2021-10-02, Region: west
Sales: 2055.0, Date: 2021-10-03, Region: north
Sales: 2265.0, Date: 2021-10-03, Region: south
Sales: 2165.0, Date: 2021-10-03, Region: east
Sales: 2165.0, Date: 2021-10-03, Region: west
Sales: 2135.0, Date: 2021-10-04, Region: north
Sales: 2395.0, Date: 2021-10-04, Region: south
Sales: 2240.0, Date: 2021-10-04, Region: east
Sales: 2295.0, Date: 2021-10-04, Region: west
Sales: 2425.0, Date: 2021-10-05, Region: north
Sales: 2255.0, Date: 2021-10-05, Region: south
Sales: 2145.0, Date: 2021-10-05, Region: east
Sales: 2000.0, Date: 2021-10-05, Region: west
Sales: 2090.0, Date: 2021-10-06, Region: north
Sales: 2390.0, Date: 2021-10-06, Region: south
Sales: 2120.0, Date: 2021-10-06, Region: east
Sales: 2405.0, Date: 2021-10-06, Region: west
Sales: 2370.0, Date: 2021-10-07, Region: north
Sales: 2080.0, Date: 2021-10-07, Region: south
Sales: 2160.0, Date: 2021-10-07, Region: east
Sales: 2270.0, Date: 2021-10-07, Region: west
Sales: 2455.0, Date: 2021-10-08, Region: north
Sales: 2360.0, Date: 2021-10-08, Region: south
Sales: 2085.0, Date: 2021-10-08, Region: east
Sales: 2045.0, Date: 2021-10-08, Region: west
Sales: 2260.0, Date: 2021-10-09, Region: north
Sales: 2300.0, Date: 2021-10-09, Region: south
Sales: 2065.0, Date: 2021-10-09, Region: east
Sales: 2025.0, Date: 2021-10-09, Region: west
Sales: 2400.0, Date: 2021-10-10, Region: north
Sales: 2255.0, Date: 2021-10-10, Region: south
Sales: 2335.0, Date: 2021-10-10, Region: east
Sales: 2460.0, Date: 2021-10-10, Region: west
Sales: 2120.0, Date: 2021-10-11, Region: north
Sales: 2230.0, Date: 2021-10-11, Region: south
Sales: 2195.0, Date: 2021-10-11, Region: east
Sales: 2205.0, Date: 2021-10-11, Region: west
Sales: 2105.0, Date: 2021-10-12, Region: north
Sales: 2105.0, Date: 2021-10-12, Region: south
Sales: 2065.0, Date: 2021-10-12, Region: east
Sales: 2005.0, Date: 2021-10-12, Region: west
Sales: 2205.0, Date: 2021-10-13, Region: north
Sales: 2495.0, Date: 2021-10-13, Region: south
Sales: 2125.0, Date: 2021-10-13, Region: east
Sales: 2410.0, Date: 2021-10-13, Region: west
Sales: 2320.0, Date: 2021-10-14, Region: north
Sales: 2010.0, Date: 2021-10-14, Region: south
Sales: 2330.0, Date: 2021-10-14, Region: east
Sales: 2275.0, Date: 2021-10-14, Region: west
Sales: 2305.0, Date: 2021-10-15, Region: north
Sales: 2425.0, Date: 2021-10-15, Region: south
Sales: 2310.0, Date: 2021-10-15, Region: east
Sales: 2090.0, Date: 2021-10-15, Region: west
Sales: 2485.0, Date: 2021-10-16, Region: north
Sales: 2415.0, Date: 2021-10-16, Region: south
Sales: 2395.0, Date: 2021-10-16, Region: east
Sales: 2090.0, Date: 2021-10-16, Region: west
Sales: 2010.0, Date: 2021-10-17, Region: north
Sales: 2085.0, Date: 2021-10-17, Region: south
Sales: 2250.0, Date: 2021-10-17, Region: east
Sales: 2450.0, Date: 2021-10-17, Region: west
Sales: 2230.0, Date: 2021-10-18, Region: north
Sales: 2310.0, Date: 2021-10-18, Region: south
Sales: 2005.0, Date: 2021-10-18, Region: east
Sales: 2025.0, Date: 2021-10-18, Region: west
Sales: 2085.0, Date: 2021-10-19, Region: north
Sales: 2275.0, Date: 2021-10-19, Region: south
Sales: 2220.0, Date: 2021-10-19, Region: east
Sales: 2395.0, Date: 2021-10-19, Region: west
Sales: 2070.0, Date: 2021-10-20, Region: north
Sales: 2210.0, Date: 2021-10-20, Region: south
Sales: 2290.0, Date: 2021-10-20, Region: east
Sales: 2380.0, Date: 2021-10-20, Region: west
Sales: 2475.0, Date: 2021-10-21, Region: north
Sales: 2175.0, Date: 2021-10-21, Region: south
Sales: 2015.0, Date: 2021-10-21, Region: east
Sales: 2115.0, Date: 2021-10-21, Region: west
Sales: 2030.0, Date: 2021-10-22, Region: north
Sales: 2400.0, Date: 2021-10-22, Region: south
Sales: 2180.0, Date: 2021-10-22, Region: east
Sales: 2345.0, Date: 2021-10-22, Region: west
Sales: 2485.0, Date: 2021-10-23, Region: north
Sales: 2225.0, Date: 2021-10-23, Region: south
Sales: 2095.0, Date: 2021-10-23, Region: east
Sales: 2350.0, Date: 2021-10-23, Region: west
Sales: 2315.0, Date: 2021-10-24, Region: north
Sales: 2155.0, Date: 2021-10-24, Region: south
Sales: 2305.0, Date: 2021-10-24, Region: east
Sales: 2250.0, Date: 2021-10-24, Region: west
Sales: 2470.0, Date: 2021-10-25, Region: north
Sales: 2135.0, Date: 2021-10-25, Region: south
Sales: 2255.0, Date: 2021-10-25, Region: east
Sales: 2270.0, Date: 2021-10-25, Region: west
Sales: 2410.0, Date: 2021-10-26, Region: north
Sales: 2490.0, Date: 2021-10-26, Region: south
Sales: 2250.0, Date: 2021-10-26, Region: east
Sales: 2220.0, Date: 2021-10-26, Region: west
Sales: 2145.0, Date: 2021-10-27, Region: north
Sales: 2145.0, Date: 2021-10-27, Region: south
Sales: 2450.0, Date: 2021-10-27, Region: east
Sales: 2090.0, Date: 2021-10-27, Region: west
Sales: 2165.0, Date: 2021-10-28, Region: north
Sales: 2355.0, Date: 2021-10-28, Region: south
Sales: 2315.0, Date: 2021-10-28, Region: east
Sales: 2300.0, Date: 2021-10-28, Region: west
Sales: 2225.0, Date: 2021-10-29, Region: north
Sales: 2175.0, Date: 2021-10-29, Region: south
Sales: 2435.0, Date: 2021-10-29, Region: east
Sales: 2035.0, Date: 2021-10-29, Region: west
Sales: 2430.0, Date: 2021-10-30, Region: north
Sales: 2180.0, Date: 2021-10-30, Region: south
Sales: 2060.0, Date: 2021-10-30, Region: east
Sales: 2470.0, Date: 2021-10-30, Region: west
Sales: 2400.0, Date: 2021-10-31, Region: north
Sales: 2220.0, Date: 2021-10-31, Region: south
Sales: 2395.0, Date: 2021-10-31, Region: east
Sales: 2120.0, Date: 2021-10-31, Region: west
Sales: 2080.0, Date: 2021-11-01, Region: north
Sales: 2445.0, Date: 2021-11-01, Region: south
Sales: 2415.0, Date: 2021-11-01, Region: east
Sales: 2355.0, Date: 2021-11-01, Region: west
Sales: 2405.0, Date: 2021-11-02, Region: north
Sales: 2120.0, Date: 2021-11-02, Region: south
Sales: 2195.0, Date: 2021-11-02, Region: east
Sales: 2025.0, Date: 2021-11-02, Region: west
Sales: 2305.0, Date: 2021-11-03, Region: north
Sales: 2035.0, Date: 2021-11-03, Region: south
Sales: 2085.0, Date: 2021-11-03, Region: east
Sales: 2285.0, Date: 2021-11-03, Region: west
Sales: 2205.0, Date: 2021-11-04, Region: north
Sales: 2155.0, Date: 2021-11-04, Region: south
Sales: 2105.0, Date: 2021-11-04, Region: east
Sales: 2085.0, Date: 2021-11-04, Region: west
Sales: 2475.0, Date: 2021-11-05, Region: north
Sales: 2425.0, Date: 2021-11-05, Region: south
Sales: 2330.0, Date: 2021-11-05, Region: east
Sales: 2205.0, Date: 2021-11-05, Region: west
Sales: 2235.0, Date: 2021-11-06, Region: north
Sales: 2050.0, Date: 2021-11-06, Region: south
Sales: 2455.0, Date: 2021-11-06, Region: east
Sales: 2065.0, Date: 2021-11-06, Region: west
Sales: 2210.0, Date: 2021-11-07, Region: north
Sales: 2065.0, Date: 2021-11-07, Region: south
Sales: 2215.0, Date: 2021-11-07, Region: east
Sales: 2275.0, Date: 2021-11-07, Region: west
Sales: 2005.0, Date: 2021-11-08, Region: north
Sales: 2120.0, Date: 2021-11-08, Region: south
Sales: 2140.0, Date: 2021-11-08, Region: east
Sales: 2260.0, Date: 2021-11-08, Region: west
Sales: 2165.0, Date: 2021-11-09, Region: north
Sales: 2000.0, Date: 2021-11-09, Region: south
Sales: 2435.0, Date: 2021-11-09, Region: east
Sales: 2250.0, Date: 2021-11-09, Region: west
Sales: 2485.0, Date: 2021-11-10, Region: north
Sales: 2090.0, Date: 2021-11-10, Region: south
Sales: 2025.0, Date: 2021-11-10, Region: east
Sales: 2365.0, Date: 2021-11-10, Region: west
Sales: 2150.0, Date: 2021-11-11, Region: north
Sales: 2160.0, Date: 2021-11-11, Region: south
Sales: 2035.0, Date: 2021-11-11, Region: east
Sales: 2445.0, Date: 2021-11-11, Region: west
Sales: 2350.0, Date: 2021-11-12, Region: north
Sales: 2130.0, Date: 2021-11-12, Region: south
Sales: 2045.0, Date: 2021-11-12, Region: east
Sales: 2490.0, Date: 2021-11-12, Region: west
Sales: 2315.0, Date: 2021-11-13, Region: north
Sales: 2210.0, Date: 2021-11-13, Region: south
Sales: 2345.0, Date: 2021-11-13, Region: east
Sales: 2285.0, Date: 2021-11-13, Region: west
Sales: 2225.0, Date: 2021-11-14, Region: north
Sales: 2190.0, Date: 2021-11-14, Region: south
Sales: 2495.0, Date: 2021-11-14, Region: east
Sales: 2485.0, Date: 2021-11-14, Region: west
Sales: 2105.0, Date: 2021-11-15, Region: north
Sales: 2425.0, Date: 2021-11-15, Region: south
Sales: 2155.0, Date: 2021-11-15, Region: east
Sales: 2495.0, Date: 2021-11-15, Region: west
Sales: 2485.0, Date: 2021-11-16, Region: north
Sales: 2225.0, Date: 2021-11-16, Region: south
Sales: 2315.0, Date: 2021-11-16, Region: east
Sales: 2300.0, Date: 2021-11-16, Region: west
Sales: 2165.0, Date: 2021-11-17, Region: north
Sales: 2240.0, Date: 2021-11-17, Region: south
Sales: 2290.0, Date: 2021-11-17, Region: east
Sales: 2025.0, Date: 2021-11-17, Region: west
Sales: 2080.0, Date: 2021-11-18, Region: north
Sales: 2325.0, Date: 2021-11-18, Region: south
Sales: 2105.0, Date: 2021-11-18, Region: east
Sales: 2245.0, Date: 2021-11-18, Region: west
Sales: 2180.0, Date: 2021-11-19, Region: north
Sales: 2180.0, Date: 2021-11-19, Region: south
Sales: 2345.0, Date: 2021-11-19, Region: east
Sales: 2435.0, Date: 2021-11-19, Region: west
Sales: 2490.0, Date: 2021-11-20, Region: north
Sales: 2160.0, Date: 2021-11-20, Region: south
Sales: 2460.0, Date: 2021-11-20, Region: east
Sales: 2040.0, Date: 2021-11-20, Region: west
Sales: 2010.0, Date: 2021-11-21, Region: north
Sales: 2440.0, Date: 2021-11-21, Region: south
Sales: 2190.0, Date: 2021-11-21, Region: east
Sales: 2365.0, Date: 2021-11-21, Region: west
Sales: 2145.0, Date: 2021-11-22, Region: north
Sales: 2420.0, Date: 2021-11-22, Region: south
Sales: 2200.0, Date: 2021-11-22, Region: east
Sales: 2075.0, Date: 2021-11-22, Region: west
Sales: 2075.0, Date: 2021-11-23, Region: north
Sales: 2450.0, Date: 2021-11-23, Region: south
Sales: 2280.0, Date: 2021-11-23, Region: east
Sales: 2220.0, Date: 2021-11-23, Region: west
Sales: 2410.0, Date: 2021-11-24, Region: north
Sales: 2015.0, Date: 2021-11-24, Region: south
Sales: 2020.0, Date: 2021-11-24, Region: east
Sales: 2060.0, Date: 2021-11-24, Region: west
Sales: 2410.0, Date: 2021-11-25, Region: north
Sales: 2485.0, Date: 2021-11-25, Region: south
Sales: 2445.0, Date: 2021-11-25, Region: east
Sales: 2285.0, Date: 2021-11-25, Region: west
Sales: 2490.0, Date: 2021-11-26, Region: north
Sales: 2215.0, Date: 2021-11-26, Region: south
Sales: 2015.0, Date: 2021-11-26, Region: east
Sales: 2070.0, Date: 2021-11-26, Region: west
Sales: 2170.0, Date: 2021-11-27, Region: north
Sales: 2235.0, Date: 2021-11-27, Region: south
Sales: 2145.0, Date: 2021-11-27, Region: east
Sales: 2370.0, Date: 2021-11-27, Region: west
Sales: 2035.0, Date: 2021-11-28, Region: north
Sales: 2335.0, Date: 2021-11-28, Region: south
Sales: 2390.0, Date: 2021-11-28, Region: east
Sales: 2500.0, Date: 2021-11-28, Region: west
Sales: 2180.0, Date: 2021-11-29, Region: north
Sales: 2495.0, Date: 2021-11-29, Region: south
Sales: 2170.0, Date: 2021-11-29, Region: east
Sales: 2275.0, Date: 2021-11-29, Region: west
Sales: 2265.0, Date: 2021-11-30, Region: north
Sales: 2035.0, Date: 2021-11-30, Region: south
Sales: 2480.0, Date: 2021-11-30, Region: east
Sales: 2390.0, Date: 2021-11-30, Region: west
Sales: 2415.0, Date: 2021-12-01, Region: north
Sales: 2275.0, Date: 2021-12-01, Region: south
Sales: 2100.0, Date: 2021-12-01, Region: east
Sales: 2105.0, Date: 2021-12-01, Region: west
Sales: 2330.0, Date: 2021-12-02, Region: north
Sales: 2170.0, Date: 2021-12-02, Region: south
Sales: 2460.0, Date: 2021-12-02, Region: east
Sales: 2200.0, Date: 2021-12-02, Region: west
Sales: 2225.0, Date: 2021-12-03, Region: north
Sales: 2350.0, Date: 2021-12-03, Region: south
Sales: 2125.0, Date: 2021-12-03, Region: east
Sales: 2245.0, Date: 2021-12-03, Region: west
Sales: 2025.0, Date: 2021-12-04, Region: north
Sales: 2010.0, Date: 2021-12-04, Region: south
Sales: 2005.0, Date: 2021-12-04, Region: east
Sales: 2455.0, Date: 2021-12-04, Region: west
Sales: 2130.0, Date: 2021-12-05, Region: north
Sales: 2445.0, Date: 2021-12-05, Region: south
Sales: 2190.0, Date: 2021-12-05, Region: east
Sales: 2265.0, Date: 2021-12-05, Region: west
Sales: 2380.0, Date: 2021-12-06, Region: north
Sales: 2235.0, Date: 2021-12-06, Region: south
Sales: 2200.0, Date: 2021-12-06, Region: east
Sales: 2200.0, Date: 2021-12-06, Region: west
Sales: 2090.0, Date: 2021-12-07, Region: north
Sales: 2165.0, Date: 2021-12-07, Region: south
Sales: 2300.0, Date: 2021-12-07, Region: east
Sales: 2400.0, Date: 2021-12-07, Region: west
Sales: 2135.0, Date: 2021-12-08, Region: north
Sales: 2315.0, Date: 2021-12-08, Region: south
Sales: 2375.0, Date: 2021-12-08, Region: east
Sales: 2080.0, Date: 2021-12-08, Region: west
Sales: 2270.0, Date: 2021-12-09, Region: north
Sales: 2430.0, Date: 2021-12-09, Region: south
Sales: 2335.0, Date: 2021-12-09, Region: east
Sales: 2065.0, Date: 2021-12-09, Region: west
Sales: 2235.0, Date: 2021-12-10, Region: north
Sales: 2375.0, Date: 2021-12-10, Region: south
Sales: 2400.0, Date: 2021-12-10, Region: east
Sales: 2305.0, Date: 2021-12-10, Region: west
Sales: 2310.0, Date: 2021-12-11, Region: north
Sales: 2155.0, Date: 2021-12-11, Region: south
Sales: 2435.0, Date: 2021-12-11, Region: east
Sales: 2165.0, Date: 2021-12-11, Region: west
Sales: 2225.0, Date: 2021-12-12, Region: north
Sales: 2055.0, Date: 2021-12-12, Region: south
Sales: 2235.0, Date: 2021-12-12, Region: east
Sales: 2295.0, Date: 2021-12-12, Region: west
Sales: 2040.0, Date: 2021-12-13, Region: north
Sales: 2320.0, Date: 2021-12-13, Region: south
Sales: 2110.0, Date: 2021-12-13, Region: east
Sales: 2180.0, Date: 2021-12-13, Region: west
Sales: 2360.0, Date: 2021-12-14, Region: north
Sales: 2420.0, Date: 2021-12-14, Region: south
Sales: 2370.0, Date: 2021-12-14, Region: east
Sales: 2335.0, Date: 2021-12-14, Region: west
Sales: 2485.0, Date: 2021-12-15, Region: north
Sales: 2495.0, Date: 2021-12-15, Region: south
Sales: 2365.0, Date: 2021-12-15, Region: east
Sales: 2155.0, Date: 2021-12-15, Region: west
Sales: 2385.0, Date: 2021-12-16, Region: north
Sales: 2385.0, Date: 2021-12-16, Region: south
Sales: 2435.0, Date: 2021-12-16, Region: east
Sales: 2290.0, Date: 2021-12-16, Region: west
Sales: 2210.0, Date: 2021-12-17, Region: north
Sales: 2085.0, Date: 2021-12-17, Region: south
Sales: 2090.0, Date: 2021-12-17, Region: east
Sales: 2370.0, Date: 2021-12-17, Region: west
Sales: 2145.0, Date: 2021-12-18, Region: north
Sales: 2210.0, Date: 2021-12-18, Region: south
Sales: 2380.0, Date: 2021-12-18, Region: east
Sales: 2455.0, Date: 2021-12-18, Region: west
Sales: 2270.0, Date: 2021-12-19, Region: north
Sales: 2040.0, Date: 2021-12-19, Region: south
Sales: 2180.0, Date: 2021-12-19, Region: east
Sales: 2500.0, Date: 2021-12-19, Region: west
Sales: 2115.0, Date: 2021-12-20, Region: north
Sales: 2325.0, Date: 2021-12-20, Region: south
Sales: 2250.0, Date: 2021-12-20, Region: east
Sales: 2180.0, Date: 2021-12-20, Region: west
Sales: 2330.0, Date: 2021-12-21, Region: north
Sales: 2075.0, Date: 2021-12-21, Region: south
Sales: 2355.0, Date: 2021-12-21, Region: east
Sales: 2355.0, Date: 2021-12-21, Region: west
Sales: 2205.0, Date: 2021-12-22, Region: north
Sales: 2155.0, Date: 2021-12-22, Region: south
Sales: 2010.0, Date: 2021-12-22, Region: east
Sales: 2005.0, Date: 2021-12-22, Region: west
Sales: 2410.0, Date: 2021-12-23, Region: north
Sales: 2265.0, Date: 2021-12-23, Region: south
Sales: 2205.0, Date: 2021-12-23, Region: east
Sales: 2115.0, Date: 2021-12-23, Region: west
Sales: 2050.0, Date: 2021-12-24, Region: north
Sales: 2135.0, Date: 2021-12-24, Region: south
Sales: 2440.0, Date: 2021-12-24, Region: east
Sales: 2360.0, Date: 2021-12-24, Region: west
Sales: 2405.0, Date: 2021-12-25, Region: north
Sales: 2115.0, Date: 2021-12-25, Region: south
Sales: 2085.0, Date: 2021-12-25, Region: east
Sales: 2290.0, Date: 2021-12-25, Region: west
Sales: 2245.0, Date: 2021-12-26, Region: north
Sales: 2460.0, Date: 2021-12-26, Region: south
Sales: 2450.0, Date: 2021-12-26, Region: east
Sales: 2310.0, Date: 2021-12-26, Region: west
Sales: 2370.0, Date: 2021-12-27, Region: north
Sales: 2040.0, Date: 2021-12-27, Region: south
Sales: 2415.0, Date: 2021-12-27, Region: east
Sales: 2015.0, Date: 2021-12-27, Region: west
Sales: 2245.0, Date: 2021-12-28, Region: north
Sales: 2120.0, Date: 2021-12-28, Region: south
Sales: 2415.0, Date: 2021-12-28, Region: east
Sales: 2295.0, Date: 2021-12-28, Region: west
Sales: 2445.0, Date: 2021-12-29, Region: north
Sales: 2215.0, Date: 2021-12-29, Region: south
Sales: 2285.0, Date: 2021-12-29, Region: east
Sales: 2395.0, Date: 2021-12-29, Region: west
Sales: 2435.0, Date: 2021-12-30, Region: north
Sales: 2400.0, Date: 2021-12-30, Region: south
Sales: 2260.0, Date: 2021-12-30, Region: east
Sales: 2315.0, Date: 2021-12-30, Region: west
Sales: 2315.0, Date: 2021-12-31, Region: north
Sales: 2175.0, Date: 2021-12-31, Region: south
Sales: 2295.0, Date: 2021-12-31, Region: east
Sales: 2055.0, Date: 2021-12-31, Region: west
Sales: 2130.0, Date: 2022-01-01, Region: north
Sales: 2480.0, Date: 2022-01-01, Region: south
Sales: 2190.0, Date: 2022-01-01, Region: east
Sales: 2170.0, Date: 2022-01-01, Region: west
Sales: 2160.0, Date: 2022-01-02, Region: north
Sales: 2120.0, Date: 2022-01-02, Region: south
Sales: 2110.0, Date: 2022-01-02, Region: east
Sales: 2080.0, Date: 2022-01-02, Region: west
Sales: 2050.0, Date: 2022-01-03, Region: north
Sales: 2150.0, Date: 2022-01-03, Region: south
Sales: 2440.0, Date: 2022-01-03, Region: east
Sales: 2055.0, Date: 2022-01-03, Region: west
Sales: 2405.0, Date: 2022-01-04, Region: north
